Plate	well_id	sample	year	season	habitat	population	phenotyped	exp_depth	fastq_prefix
1X_P6	G12	18FBaX_P1O2O4	2018	Fall	Basin	Basin	FALSE	1	1X-P6-G12
1X_P6	H01	16SBaX_000021	2016	Spring	Basin	Basin	FALSE	1	1X-P6-H1
1X_P6	H02	16FP3X_000011	2016	Fall	Pond	Pond_3	FALSE	1	1X-P6-H2
1X_P6	H03	18SBaX_000035	2018	Spring	Basin	Basin	FALSE	1	1X-P6-H3
1X_P6	H04	16SP1X_000005	2016	Spring	Pond	Pond_1	FALSE	1	1X-P6-H4
1X_P6	H05	18SBaX_000060	2018	Spring	Basin	Basin	FALSE	1	1X-P6-H5
1X_P6	H06	18SP1X_000008	2018	Spring	Pond	Pond_1	FALSE	1	1X-P6-H6
1X_P6	H07	16SP2X_000048	2016	Spring	Pond	Pond_2	FALSE	1	1X-P6-H7
1X_P6	H08	18FP3X_G2P4G6	2018	Fall	Pond	Pond_3	FALSE	1	1X-P6-H8
1X_P6	H09	16FP1X_000029	2016	Fall	Pond	Pond_1	FALSE	1	1X-P6-H9
1X_P6	H10	18SP4X_000017	2018	Spring	Pond	Pond_4	FALSE	1	1X-P6-H10
1X_P6	H11	18SBaX_000040	2018	Spring	Basin	Basin	FALSE	1	1X-P6-H11
1X_P6	H12	16SP1X_000030	2016	Spring	Pond	Pond_1	FALSE	1	1X-P6-H12
1X_P7	A01	16SP2X_000002	2016	Spring	Pond	Pond_2	FALSE	1	1X-P7-A1
1X_P7	A02	18SBaX_000001	2018	Spring	Basin	Basin	FALSE	1	1X-P7-A2
1X_P7	A03	16SP2X_000043	2016	Spring	Pond	Pond_2	FALSE	1	1X-P7-A3
1X_P7	A04	18FBaX_R1G3R4	2018	Fall	Basin	Basin	FALSE	1	1X-P7-A4
1X_P7	A05	16SP1X_000007	2016	Spring	Pond	Pond_1	FALSE	1	1X-P7-A5
1X_P7	A06	16FP3X_000015	2016	Fall	Pond	Pond_3	FALSE	1	1X-P7-A6
1X_P7	A07	18SP4X_000029	2018	Spring	Pond	Pond_4	FALSE	1	1X-P7-A7
1X_P7	A08	16FP1X_000001	2016	Fall	Pond	Pond_1	FALSE	1	1X-P7-A8
1X_P7	A09	16FBaX_000027	2016	Fall	Basin	Basin	FALSE	1	1X-P7-A9
1X_P7	A10	16SP3X_000033	2016	Spring	Pond	Pond_3	FALSE	1	1X-P7-A10
1X_P7	A11	16SBaX_000015	2016	Spring	Basin	Basin	FALSE	1	1X-P7-A11
1X_P7	A12	16SP1X_000041	2016	Spring	Pond	Pond_1	FALSE	1	1X-P7-A12
1X_P7	B01	18SP4X_000031	2018	Spring	Pond	Pond_4	FALSE	1	1X-P7-B1
1X_P7	B02	16SP3X_000007	2016	Spring	Pond	Pond_3	FALSE	1	1X-P7-B2
1X_P7	B03	18SP3X_000025	2018	Spring	Pond	Pond_3	FALSE	1	1X-P7-B3
1X_P7	B04	16SBaX_000051	2016	Spring	Basin	Basin	FALSE	1	1X-P7-B4
1X_P7	B05	18FP3X_R1G2G6	2018	Fall	Pond	Pond_3	FALSE	1	1X-P7-B5
1X_P7	B06	18SBaX_000053	2018	Spring	Basin	Basin	FALSE	1	1X-P7-B6
1X_P7	B07	16FP2X_000018	2016	Fall	Pond	Pond_2	FALSE	1	1X-P7-B7
1X_P7	B08	16SP2X_000046	2016	Spring	Pond	Pond_2	FALSE	1	1X-P7-B8
1X_P7	B09	18SBaX_000024	2018	Spring	Basin	Basin	FALSE	1	1X-P7-B9
1X_P7	B10	16FBaX_000024	2016	Fall	Basin	Basin	FALSE	1	1X-P7-B10
1X_P7	B11	18SBaX_000095	2018	Spring	Basin	Basin	FALSE	1	1X-P7-B11
1X_P7	B12	16SP2X_000026	2016	Spring	Pond	Pond_2	FALSE	1	1X-P7-B12
1X_P7	C01	16SP1X_000034	2016	Spring	Pond	Pond_1	FALSE	1	1X-P7-C1
1X_P7	C02	18SP4X_000005	2018	Spring	Pond	Pond_4	FALSE	1	1X-P7-C2
1X_P7	C03	16FBaX_000005	2016	Fall	Basin	Basin	FALSE	1	1X-P7-C3
1X_P7	C04	16FBaX_000033	2016	Fall	Basin	Basin	FALSE	1	1X-P7-C4
1X_P7	C05	16SP3X_000023	2016	Spring	Pond	Pond_3	FALSE	1	1X-P7-C5
1X_P7	C06	18SP4X_000016	2018	Spring	Pond	Pond_4	FALSE	1	1X-P7-C6
1X_P7	C07	18SP3X_000020	2018	Spring	Pond	Pond_3	FALSE	1	1X-P7-C7
1X_P7	C08	18SBaX_000083	2018	Spring	Basin	Basin	FALSE	1	1X-P7-C8
1X_P7	C09	16SP1X_000035	2016	Spring	Pond	Pond_1	FALSE	1	1X-P7-C9
1X_P7	C10	16SP2X_000025	2016	Spring	Pond	Pond_2	FALSE	1	1X-P7-C10
1X_P7	C11	16FP1X_000024	2016	Fall	Pond	Pond_1	FALSE	1	1X-P7-C11
1X_P7	C12	18FBaX_G2R3O4	2018	Fall	Basin	Basin	FALSE	1	1X-P7-C12
1X_P7	D01	16FP3X_000044	2016	Fall	Pond	Pond_3	FALSE	1	1X-P7-D1
1X_P7	D02	18SP3X_000033	2018	Spring	Pond	Pond_3	FALSE	1	1X-P7-D2
1X_P7	D03	16FP2X_000003	2016	Fall	Pond	Pond_2	FALSE	1	1X-P7-D3
1X_P7	D04	18FBaX_000001	2018	Fall	Basin	Basin	FALSE	1	1X-P7-D4
1X_P7	D05	18FBaX_G2R3G4	2018	Fall	Basin	Basin	FALSE	1	1X-P7-D5
1X_P7	D06	18SP1X_000015	2018	Spring	Pond	Pond_1	FALSE	1	1X-P7-D6
1X_P7	D07	16FP1X_000031	2016	Fall	Pond	Pond_1	FALSE	1	1X-P7-D7
1X_P7	D08	16SP3X_000020	2016	Spring	Pond	Pond_3	FALSE	1	1X-P7-D8
1X_P7	D09	18SP1X_000016	2018	Spring	Pond	Pond_1	FALSE	1	1X-P7-D9
1X_P7	D10	16SBaX_000035	2016	Spring	Basin	Basin	FALSE	1	1X-P7-D10
1X_P7	D11	18SBaX_000008	2018	Spring	Basin	Basin	FALSE	1	1X-P7-D11
1X_P7	D12	16SBaX_000020	2016	Spring	Basin	Basin	FALSE	1	1X-P7-D12
1X_P7	E01	18SBaX_000057	2018	Spring	Basin	Basin	FALSE	1	1X-P7-E1
1X_P7	E02	16SP1X_000002	2016	Spring	Pond	Pond_1	FALSE	1	1X-P7-E2
1X_P7	E03	18SP1X_000006	2018	Spring	Pond	Pond_1	FALSE	1	1X-P7-E3
1X_P7	E04	16SP2X_000021	2016	Spring	Pond	Pond_2	FALSE	1	1X-P7-E4
1X_P7	E05	18SP1X_O2P6X0	2018	Spring	Pond	Pond_1	FALSE	1	1X-P7-E5
1X_P7	E06	16FP3X_000035	2016	Fall	Pond	Pond_3	FALSE	1	1X-P7-E6
1X_P7	E07	18SBaX_000070	2018	Spring	Basin	Basin	FALSE	1	1X-P7-E7
1X_P7	E08	18SP1X_000035	2018	Spring	Pond	Pond_1	FALSE	1	1X-P7-E8
1X_P7	E09	16SBaX_000001	2016	Spring	Basin	Basin	FALSE	1	1X-P7-E9
1X_P7	E10	18FP1X_G3O5R6	2018	Fall	Pond	Pond_1	FALSE	1	1X-P7-E10
1X_P7	E11	16FP3X_000005	2016	Fall	Pond	Pond_3	FALSE	1	1X-P7-E11
1X_P7	E12	16SP3X_000036	2016	Spring	Pond	Pond_3	FALSE	1	1X-P7-E12
1X_P7	F01	16SBaX_000038	2016	Spring	Basin	Basin	FALSE	1	1X-P7-F1
1X_P7	F02	16SP3X_000001	2016	Spring	Pond	Pond_3	FALSE	1	1X-P7-F2
1X_P7	F03	18SBaX_000068	2018	Spring	Basin	Basin	FALSE	1	1X-P7-F3
1X_P7	F04	16FBaX_000001	2016	Fall	Basin	Basin	FALSE	1	1X-P7-F4
1X_P7	F05	16FP2X_000028	2016	Fall	Pond	Pond_2	FALSE	1	1X-P7-F5
1X_P7	F06	18SBaX_R6R7X0	2018	Spring	Basin	Basin	FALSE	1	1X-P7-F6
1X_P7	F07	16FP1X_000044	2016	Fall	Pond	Pond_1	FALSE	1	1X-P7-F7
1X_P7	F08	18SP3X_O6G7X0	2018	Spring	Pond	Pond_3	FALSE	1	1X-P7-F8
1X_P7	F09	16FP1X_000018	2016	Fall	Pond	Pond_1	FALSE	1	1X-P7-F9
1X_P7	F10	16FP2X_000006	2016	Fall	Pond	Pond_2	FALSE	1	1X-P7-F10
1X_P7	F11	16FBaX_000037	2016	Fall	Basin	Basin	FALSE	1	1X-P7-F11
1X_P7	F12	18SP1X_G1G2X0	2018	Spring	Pond	Pond_1	FALSE	1	1X-P7-F12
1X_P7	G01	16FP2X_000021	2016	Fall	Pond	Pond_2	FALSE	1	1X-P7-G1
1X_P7	G02	18SBaX_G2O7X0	2018	Spring	Basin	Basin	FALSE	1	1X-P7-G2
1X_P7	G03	16SBaX_000025	2016	Spring	Basin	Basin	FALSE	1	1X-P7-G3
1X_P7	G04	18SP1X_000043	2018	Spring	Pond	Pond_1	FALSE	1	1X-P7-G4
1X_P7	G05	18SP4X_000013	2018	Spring	Pond	Pond_4	FALSE	1	1X-P7-G5
1X_P7	G06	18SP3X_O1R7X0	2018	Spring	Pond	Pond_3	FALSE	1	1X-P7-G6
1X_P7	G07	18FBaX_P1G2R5	2018	Fall	Basin	Basin	FALSE	1	1X-P7-G7
1X_P7	G08	16SP3X_000043	2016	Spring	Pond	Pond_3	FALSE	1	1X-P7-G8
1X_P7	G09	18FP1X_000001	2018	Fall	Pond	Pond_1	FALSE	1	1X-P7-G9
1X_P7	G10	18SBaX_R1G6X0	2018	Spring	Basin	Basin	FALSE	1	1X-P7-G10
1X_P7	G11	18SP3X_000011	2018	Spring	Pond	Pond_3	FALSE	1	1X-P7-G11
1X_P7	G12	16SP1X_000028	2016	Spring	Pond	Pond_1	FALSE	1	1X-P7-G12
1X_P7	H01	18SP3X_000015	2018	Spring	Pond	Pond_3	FALSE	1	1X-P7-H1
1X_P7	H02	16FP3X_000039	2016	Fall	Pond	Pond_3	FALSE	1	1X-P7-H2
1X_P7	H03	18SBaX_000038	2018	Spring	Basin	Basin	FALSE	1	1X-P7-H3
1X_P7	H04	16FP3X_000021	2016	Fall	Pond	Pond_3	FALSE	1	1X-P7-H4
1X_P7	H05	18SBaX_000020	2018	Spring	Basin	Basin	FALSE	1	1X-P7-H5
1X_P7	H06	16FP2X_000044	2016	Fall	Pond	Pond_2	FALSE	1	1X-P7-H6
1X_P7	H07	18FP4X_P4R5R6	2018	Fall	Pond	Pond_4	FALSE	1	1X-P7-H7
1X_P7	H08	18SBaX_G3G5X0	2018	Spring	Basin	Basin	FALSE	1	1X-P7-H8
1X_P7	H09	16FP1X_000038	2016	Fall	Pond	Pond_1	FALSE	1	1X-P7-H9
1X_P7	H10	16SP1X_000040	2016	Spring	Pond	Pond_1	FALSE	1	1X-P7-H10
1X_P7	H11	16SP2X_000005	2016	Spring	Pond	Pond_2	FALSE	1	1X-P7-H11
1X_P7	H12	18SBaX_000050	2018	Spring	Basin	Basin	FALSE	1	1X-P7-H12
1X_P8	A01	16FP2X_000004	2016	Fall	Pond	Pond_2	FALSE	1	1X-P8-A1
1X_P8	A02	18SP3X_000012	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-A2
1X_P8	A03	16FP2X_000008	2016	Fall	Pond	Pond_2	FALSE	1	1X-P8-A3
1X_P8	A04	18SBaX_000026	2018	Spring	Basin	Basin	FALSE	1	1X-P8-A4
1X_P8	A05	16SBaX_000011	2016	Spring	Basin	Basin	FALSE	1	1X-P8-A5
1X_P8	A06	16FP3X_000003	2016	Fall	Pond	Pond_3	FALSE	1	1X-P8-A6
1X_P8	A07	18SP1X_000007	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-A7
1X_P8	A08	16SP1X_000010	2016	Spring	Pond	Pond_1	FALSE	1	1X-P8-A8
1X_P8	A09	16SP3X_000038	2016	Spring	Pond	Pond_3	FALSE	1	1X-P8-A9
1X_P8	A10	16SP2X_000041	2016	Spring	Pond	Pond_2	FALSE	1	1X-P8-A10
1X_P8	A11	16FP1X_000026	2016	Fall	Pond	Pond_1	FALSE	1	1X-P8-A11
1X_P8	A12	16SP2X_000051	2016	Spring	Pond	Pond_2	FALSE	1	1X-P8-A12
1X_P8	B01	18SBaX_000039	2018	Spring	Basin	Basin	FALSE	1	1X-P8-B1
1X_P8	B02	16SBaX_000032	2016	Spring	Basin	Basin	FALSE	1	1X-P8-B2
1X_P8	B03	18SBaX_000037	2018	Spring	Basin	Basin	FALSE	1	1X-P8-B3
1X_P8	B04	16FP3X_000027	2016	Fall	Pond	Pond_3	FALSE	1	1X-P8-B4
1X_P8	B05	18SP1X_R2P4X0	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-B5
1X_P8	B06	18SBaX_000096	2018	Spring	Basin	Basin	FALSE	1	1X-P8-B6
1X_P8	B07	16FP1X_000004	2016	Fall	Pond	Pond_1	FALSE	1	1X-P8-B7
1X_P8	B08	18FP3X_R1R2P4	2018	Fall	Pond	Pond_3	FALSE	1	1X-P8-B8
1X_P8	B09	16SBaX_000044	2016	Spring	Basin	Basin	FALSE	1	1X-P8-B9
1X_P8	B10	18FP1X_R1G2P5	2018	Fall	Pond	Pond_1	FALSE	1	1X-P8-B10
1X_P8	B11	16FP3X_000006	2016	Fall	Pond	Pond_3	FALSE	1	1X-P8-B11
1X_P8	B12	16SP3X_000040	2016	Spring	Pond	Pond_3	FALSE	1	1X-P8-B12
1X_P8	C01	16FP1X_000003	2016	Fall	Pond	Pond_1	FALSE	1	1X-P8-C1
1X_P8	C02	18FP4X_O1P2G4	2018	Fall	Pond	Pond_4	FALSE	1	1X-P8-C2
1X_P8	C03	16SP3X_000045	2016	Spring	Pond	Pond_3	FALSE	1	1X-P8-C3
1X_P8	C04	18SP3X_000024	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-C4
1X_P8	C05	16FBaX_000023	2016	Fall	Basin	Basin	FALSE	1	1X-P8-C5
1X_P8	C06	16FP2X_000023	2016	Fall	Pond	Pond_2	FALSE	1	1X-P8-C6
1X_P8	C07	18SBaX_G1P3X0	2018	Spring	Basin	Basin	FALSE	1	1X-P8-C7
1X_P8	C08	16FP2X_000014	2016	Fall	Pond	Pond_2	FALSE	1	1X-P8-C8
1X_P8	C09	18SBaX_000023	2018	Spring	Basin	Basin	FALSE	1	1X-P8-C9
1X_P8	C10	16FP2X_000036	2016	Fall	Pond	Pond_2	FALSE	1	1X-P8-C10
1X_P8	C11	18SP1X_000025	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-C11
1X_P8	C12	16SBaX_000009	2016	Spring	Basin	Basin	FALSE	1	1X-P8-C12
1X_P8	D01	16SP3X_000012	2016	Spring	Pond	Pond_3	FALSE	1	1X-P8-D1
1X_P8	D02	16SP2X_000020	2016	Spring	Pond	Pond_2	FALSE	1	1X-P8-D2
1X_P8	D03	16FP1X_000037	2016	Fall	Pond	Pond_1	FALSE	1	1X-P8-D3
1X_P8	D04	18SP1X_000044	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-D4
1X_P8	D05	16FP3X_000014	2016	Fall	Pond	Pond_3	FALSE	1	1X-P8-D5
1X_P8	D06	18FP4X_P2R4O6	2018	Fall	Pond	Pond_4	FALSE	1	1X-P8-D6
1X_P8	D07	18SP3X_P6P7X0	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-D7
1X_P8	D08	18SP1X_000028	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-D8
1X_P8	D09	16FP1X_000034	2016	Fall	Pond	Pond_1	FALSE	1	1X-P8-D9
1X_P8	D10	18SP1X_000039	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-D10
1X_P8	D11	16SP1X_000032	2016	Spring	Pond	Pond_1	FALSE	1	1X-P8-D11
1X_P8	D12	18SP3X_G4G6X0	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-D12
1X_P8	E01	18FP1X_P1O4R6	2018	Fall	Pond	Pond_1	FALSE	1	1X-P8-E1
1X_P8	E02	16SP1X_000003	2016	Spring	Pond	Pond_1	FALSE	1	1X-P8-E2
1X_P8	E03	16FP3X_000025	2016	Fall	Pond	Pond_3	FALSE	1	1X-P8-E3
1X_P8	E04	16SP1X_000018	2016	Spring	Pond	Pond_1	FALSE	1	1X-P8-E4
1X_P8	E05	18SBaX_000056	2018	Spring	Basin	Basin	FALSE	1	1X-P8-E5
1X_P8	E06	18SP1X_P2P7X0	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-E6
1X_P8	E07	16SP1X_000051	2016	Spring	Pond	Pond_1	FALSE	1	1X-P8-E7
1X_P8	E08	18SBaX_O1O2X0	2018	Spring	Basin	Basin	FALSE	1	1X-P8-E8
1X_P8	E09	16SP3X_000051	2016	Spring	Pond	Pond_3	FALSE	1	1X-P8-E9
1X_P8	E10	18SP3X_000026	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-E10
1X_P8	E11	16SP2X_000001	2016	Spring	Pond	Pond_2	FALSE	1	1X-P8-E11
1X_P8	E12	16FP2X_000017	2016	Fall	Pond	Pond_2	FALSE	1	1X-P8-E12
1X_P8	F01	16FBaX_000035	2016	Fall	Basin	Basin	FALSE	1	1X-P8-F1
1X_P8	F02	16SP3X_000026	2016	Spring	Pond	Pond_3	FALSE	1	1X-P8-F2
1X_P8	F03	16SBaX_000004	2016	Spring	Basin	Basin	FALSE	1	1X-P8-F3
1X_P8	F04	18SP3X_G3R4X0	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-F4
1X_P8	F05	16SP2X_000039	2016	Spring	Pond	Pond_2	FALSE	1	1X-P8-F5
1X_P8	F06	16SBaX_000052	2016	Spring	Basin	Basin	FALSE	1	1X-P8-F6
1X_P8	F07	18SBaX_P1G3X0	2018	Spring	Basin	Basin	FALSE	1	1X-P8-F7
1X_P8	F08	16FP2X_000026	2016	Fall	Pond	Pond_2	FALSE	1	1X-P8-F8
1X_P8	F09	18FP4X_G1R3R6	2018	Fall	Pond	Pond_4	FALSE	1	1X-P8-F9
1X_P8	F10	16SP2X_000006	2016	Spring	Pond	Pond_2	FALSE	1	1X-P8-F10
1X_P8	F11	16FP1X_000030	2016	Fall	Pond	Pond_1	FALSE	1	1X-P8-F11
1X_P8	F12	18SP1X_000041	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-F12
1X_P8	G01	18SBaX_000081	2018	Spring	Basin	Basin	FALSE	1	1X-P8-G1
1X_P8	G02	18SP1X_000029	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-G2
1X_P8	G03	16SBaX_000048	2016	Spring	Basin	Basin	FALSE	1	1X-P8-G3
1X_P8	G04	16FP3X_000022	2016	Fall	Pond	Pond_3	FALSE	1	1X-P8-G4
1X_P8	G05	18SBaX_000042	2018	Spring	Basin	Basin	FALSE	1	1X-P8-G5
1X_P8	G06	18SP3X_000021	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-G6
1X_P8	G07	18FP1X_G1P5G6	2018	Fall	Pond	Pond_1	FALSE	1	1X-P8-G7
1X_P8	G08	18SBaX_R2R6X0	2018	Spring	Basin	Basin	FALSE	1	1X-P8-G8
1X_P8	G09	16FBaX_000003	2016	Fall	Basin	Basin	FALSE	1	1X-P8-G9
1X_P8	G10	18FP3X_P2P5R6	2018	Fall	Pond	Pond_3	FALSE	1	1X-P8-G10
1X_P8	G11	18SBaX_O6O7X0	2018	Spring	Basin	Basin	FALSE	1	1X-P8-G11
1X_P8	G12	16FP3X_000029	2016	Fall	Pond	Pond_3	FALSE	1	1X-P8-G12
1X_P8	H01	16FP2X_000033	2016	Fall	Pond	Pond_2	FALSE	1	1X-P8-H1
1X_P8	H02	18SP1X_P2P4X0	2018	Spring	Pond	Pond_1	FALSE	1	1X-P8-H2
1X_P8	H03	16SP2X_000009	2016	Spring	Pond	Pond_2	FALSE	1	1X-P8-H3
1X_P8	H04	16SP3X_000048	2016	Spring	Pond	Pond_3	FALSE	1	1X-P8-H4
1X_P8	H05	16SP1X_000053	2016	Spring	Pond	Pond_1	FALSE	1	1X-P8-H5
1X_P8	H06	18SP3X_000008	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-H6
1X_P8	H07	16FP1X_000009	2016	Fall	Pond	Pond_1	FALSE	1	1X-P8-H7
1X_P8	H08	18SBaX_G5R7X0	2018	Spring	Basin	Basin	FALSE	1	1X-P8-H8
1X_P8	H09	18SP3X_000009	2018	Spring	Pond	Pond_3	FALSE	1	1X-P8-H9
1X_P8	H10	16SP1X_000044	2016	Spring	Pond	Pond_1	FALSE	1	1X-P8-H10
1X_P8	H11	16FP3X_000043	2016	Fall	Pond	Pond_3	FALSE	1	1X-P8-H11
1X_P8	H12	16FP1X_000016	2016	Fall	Pond	Pond_1	FALSE	1	1X-P8-H12
5X_P1	A01	18FP3P_P2R3R5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-A1
5X_P1	A02	18FBaP_G1P2G5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-A2
5X_P1	A03	18FP3P_G2R4G6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-A3
5X_P1	A04	18FP4P_O2O4P5	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-A4
5X_P1	A05	18FP1P_R1G3G6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-A5
5X_P1	A06	18FP4P_G1G5G6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-A6
5X_P1	A07	18FBaP_R2P4O6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-A7
5X_P1	A08	18FP3P_G1R4P5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-A8
5X_P1	A09	18FP3P_P2G3G5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-A9
5X_P1	A10	18FBaP_P1P2R6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-A10
5X_P1	A11	18FP4P_R4G5O6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-A11
5X_P1	A12	18FBaP_O3O4P5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-A12
5X_P1	B01	18FBaP_G1O5G6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-B1
5X_P1	B02	18FP4P_R4P5O6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-B2
5X_P1	B03	18FBaP_G2O4P6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-B3
5X_P1	B04	18FBaP_O2P3P4	2018	Fall	Basin	Basin	TRUE	5	5X-P1-B4
5X_P1	B05	18FP1P_G1O2O5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-B5
5X_P1	B06	18FBaP_R1G5O6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-B6
5X_P1	B07	18FP1P_G2R3P4	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-B7
5X_P1	B08	18FBaP_P3R5O6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-B8
5X_P1	B09	18FBaP_O1G5P6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-B9
5X_P1	B10	18FBaP_P3G4R5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-B10
5X_P1	B11	18FP1P_R2G4O5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-B11
5X_P1	B12	18FP4P_P1G2O5	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-B12
5X_P1	C01	18FBaP_P1O2O6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-C1
5X_P1	C02	18FP1P_R1G2R3	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-C2
5X_P1	C03	18FP3P_O1O2O5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-C3
5X_P1	C04	18FP2P_G2P3O5	2018	Fall	Pond	Pond_2	TRUE	5	5X-P1-C4
5X_P1	C05	18FBaP_R2O3R4	2018	Fall	Basin	Basin	TRUE	5	5X-P1-C5
5X_P1	C06	18FP1P_G1P3G6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-C6
5X_P1	C07	18FP4P_P1R5P6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-C7
5X_P1	C08	18FBaP_G4O5R6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-C8
5X_P1	C09	18FP1P_O2G5G6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-C9
5X_P1	C10	18FP4P_O1R3G6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-C10
5X_P1	C11	18FBaP_R1P2P3	2018	Fall	Basin	Basin	TRUE	5	5X-P1-C11
5X_P1	C12	18FP1P_G1G3P4	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-C12
5X_P1	D01	18FP4P_P1O2G5	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-D1
5X_P1	D02	18FBaP_G2P5O6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-D2
5X_P1	D03	18FBaP_G3G4O6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-D3
5X_P1	D04	18FBaP_O2G4R5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-D4
5X_P1	D05	18FBaP_G3P5G6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-D5
5X_P1	D06	18FP3P_G2G3G5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-D6
5X_P1	D07	18FBaP_P2R3G4	2018	Fall	Basin	Basin	TRUE	5	5X-P1-D7
5X_P1	D08	18FP3P_R1P3P5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-D8
5X_P1	D09	18FBaP_R1R5R6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-D9
5X_P1	D10	18FBaP_G1G3O4	2018	Fall	Basin	Basin	TRUE	5	5X-P1-D10
5X_P1	D11	18FP3P_G2R5O6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-D11
5X_P1	D12	18FBaP_R2O3P5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-D12
5X_P1	E01	18FBaP_R1G3G4	2018	Fall	Basin	Basin	TRUE	5	5X-P1-E1
5X_P1	E02	18FP1P_R3G5R6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-E2
5X_P1	E03	18FP3P_O2R3O5	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-E3
5X_P1	E04	18FP1P_R1G4G5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-E4
5X_P1	E05	18FP4P_P3G5G6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-E5
5X_P1	E06	18FBaP_G1P4P5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-E6
5X_P1	E07	18FP1P_G3O5O6	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-E7
5X_P1	E08	18FBaP_R4G5G6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-E8
5X_P1	E09	18FBaP_G3P4P6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-E9
5X_P1	E10	18FP3P_O2P5P6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-E10
5X_P1	E11	18FBaP_O3P4G5	2018	Fall	Basin	Basin	TRUE	5	5X-P1-E11
5X_P1	E12	18FP4P_G2G3P6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-E12
5X_P1	F01	18FP3P_R2R5O6	2018	Fall	Pond	Pond_3	TRUE	5	5X-P1-F1
5X_P1	F02	18FP4P_O2R3R6	2018	Fall	Pond	Pond_4	TRUE	5	5X-P1-F2
5X_P1	F03	18FBaP_P1P3R6	2018	Fall	Basin	Basin	TRUE	5	5X-P1-F3
5X_P1	F04	18FP1P_G1G4G5	2018	Fall	Pond	Pond_1	TRUE	5	5X-P1-F4
